"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2019-07-14","89.0",-1.87958216515297,6.82880852795984,"Justin Verlander",462101,434378,"null","foul",,,,,14,"null","R","R","R","TEX","HOU","S","null","null",2,2,2019,0.365543792207176,0.66481562251603,1.04805654735567,0.741610542044309,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212308",6.35962567281108,-129.15418330465,-10.1844739204547,2.87797255762813,23.8378150722618,-23.1389604306203,3.15,1.4,"null","null","null",88.4,"2681",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6609642860299,"null","null","null","null","null","null","null",53,"6","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2019-07-14","88.1",-2.07229092466082,6.6757736798379,"Justin Verlander",462101,434378,"null","foul",,,,,2,"null","R","R","R","TEX","HOU","S","null","null",2,2,2019,0.421893327227049,0.572688573448622,0.0680652118131503,2.75157933572401,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212242",4.30311196676364,-128.169299753214,-4.59954391855114,3.76146768911016,24.7744434201536,-25.2740845257655,3.15,1.4,"114","null","null",87.6,"2571",5.9,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6341082737843,"null","null","null","null","null","null","null",53,"5","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","94.9",-1.98334285605928,6.68530974146974,"Justin Verlander",462101,434378,"null","called_strike",,,,,14,"null","R","R","R","TEX","HOU","S","null","null",2,1,2019,-0.82348473189412,1.52462658829111,0.873641769667976,1.52365440003813,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212213",9.224543138792,-137.515052010671,-11.1137516969621,-12.332720495392,28.826591957346,-10.806020203305,3.12,1.27,"null","null","null",94.4,"2412",6.1,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.3939934556694,"null","null","null","null","null","null","null",53,"4","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","94.9",-1.94534566922093,6.75847072865635,"Justin Verlander",462101,434378,"null","called_strike",,,,,3,"null","R","R","R","TEX","HOU","S","null","null",2,0,2019,-0.77038764011624,1.51434715866183,0.44494228899845,2.63775303191506,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212153",7.86946823718659,-137.789030123409,-8.35556795355592,-11.3865689757749,29.9857666221149,-11.5724182672715,2.96,1.25,"null","null","null",94.1,"2400",5.9,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.5992138240343,"null","null","null","null","null","null","null",53,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","94.6",-1.94693808559067,6.67361103488563,"Justin Verlander",462101,434378,"null","ball",,,,,14,"null","R","R","R","TEX","HOU","B","null","null",1,0,2019,-0.919210687449613,1.34354744701515,1.54823592681365,0.992190300869006,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212130",11.0511137984266,-136.886196568498,-11.9635745147865,-13.8424827876949,28.9519305441773,-13.0433959126285,3.06,1.4,"null","null","null",94,"2456",6.1,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.3586151696242,"null","null","null","null","null","null","null",53,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2019-07-14","87.8",-1.98235486053424,6.79893126806256,"Justin Verlander",462101,434378,"null","ball",,,,,14,"null","R","R","R","TEX","HOU","B","null","null",0,0,2019,0.416807032302564,0.655969685790333,1.36428209665725,1.54588559016893,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190714_212109",7.17200895717337,-127.484605401097,-7.84229881076879,3.0837042909257,24.7288862156587,-23.8400590265792,3.29,1.51,"null","null","null",87,"2423",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.711009800156,"null","null","null","null","null","null","null",53,"1","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2019-07-14","89.4",-1.83988949700766,6.82688645451551,"Justin Verlander",641432,434378,"field_out","hit_into_play",,,,,5,"Willie Calhoun pops out to first baseman Yuli Gurriel.  ","R","L","R","TEX","HOU","X",3,"popup",1,2,2019,0.350009050929804,0.771395420600453,0.225680100849726,2.0651076892558,"null","null","null",0,6,"Bot","143.53","174.86",,,"455139",,"190714_212029",4.31956561572703,-129.874908266029,-7.23327816455801,3.01061777190465,26.439608559451,-22.3656989496376,3.15,1.46,"null","80.0","69.0",88.5,"2538",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.7253597187355,"0.002","0.000","0.00",1,0,0,3,52,"5","Slider",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2019-07-14","87.6",-2.06504551107455,6.56950745686618,"Justin Verlander",641432,434378,"null","ball",,,,,7,"null","R","L","R","TEX","HOU","B","null","null",0,2,2019,-1.08465369398709,0.878509208973284,-0.434182373672146,1.43109899284161,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190714_212008",6.16719781989523,-127.244511787644,-8.08052729988427,-13.0208573815031,24.9814273937069,-21.228346746752,3.24,1.48,"null","null","null",87.7,"1968",6.3,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.1675310171943,"null","null","null","null","null","null","null",52,"4","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2019-07-14","94.3",-2.02327394247211,6.67315844329002,"Justin Verlander",641432,434378,"null","foul",,,,,3,"null","R","L","R","TEX","HOU","S","null","null",0,2,2019,-0.994705712447021,1.52112663864877,0.375418333918177,2.9538918171432,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190714_211951",8.38958957341271,-136.968839859803,-7.30849419702343,-14.2217237393057,28.1426100712234,-11.7691538829151,3.15,1.46,"203","null","null",94.2,"2514",6.2,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.342148056222,"null","null","null","null","null","null","null",52,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"SL","2019-07-14","86.9",-2.07707754950814,6.74592139440722,"Justin Verlander",641432,434378,"null","foul",,,,,14,"null","R","L","R","TEX","HOU","S","null","null",0,1,2019,0.371628414049578,0.43552294692644,1.07225059959284,1.74362842276374,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190714_211914",6.71813239112515,-126.324316002413,-6.6303648525136,2.6597491003682,23.5275333594593,-26.5836491951138,3.15,1.46,"49","null","null",86.2,"2506",5.7,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.8211292405411,"null","null","null","null","null","null","null",52,"2","Slider",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2019-07-14","93.0",-2.11582597978358,6.77169283368046,"Justin Verlander",641432,434378,"null","foul",,,,,3,"null","R","L","R","TEX","HOU","S","null","null",0,0,2019,-0.98629596600234,1.42508825486073,0.785674850432142,3.00217733478644,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190714_211847",9.39149757048613,-134.801636210663,-6.78166898438772,-13.774693980217,29.2334896319507,-13.9931224689948,3.15,1.46,"null","null","null",91.6,"2469",5.7,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.847011591777,"null","null","null","null","null","null","null",52,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CU","2019-07-14","79.2",-2.06184202547045,6.67114829188303,"Justin Verlander",425783,434378,"field_out","hit_into_play",,,,,1,"Shin-Soo Choo lines out to center fielder Jake Marisnick.  ","R","L","R","TEX","HOU","X",8,"line_drive",1,1,2019,0.648971337043883,-1.17017933804662,-0.60329333845524,2.70536409946842,"null","null","null",2,5,"Bot","106.21","52.76",,,"455139",,"190714_210742",1.9797122804413,-115.099369525813,0.262725108532282,5.13332342460727,22.7779869768583,-42.4781242786682,3.22,1.55,"346","92.7","24.5",77.4,"2677",5.2,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",55.2586864401641,"0.200","0.272","0.00",1,0,0,3,47,"3","Curveball",2,5,2,5,5,2,2,5,"Infield shift","Strategic"
"CU","2019-07-14","79.3",-2.07602259133421,6.60767151302523,"Justin Verlander",425783,434378,"null","ball",,,,,1,"null","R","L","R","TEX","HOU","B","null","null",0,1,2019,0.733887724798559,-1.13386385422178,-0.293588176525341,3.34257602416207,"null","null","null",2,5,"Bot","null","null",,,"455139",,"190714_210712",2.52475434076035,-115.18672393176,1.7030928663058,5.76894482504805,22.9584166784282,-42.490873515763,3.26,1.43,"null","null","null",77.6,"2733",5.3,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",55.1747607790572,"null","null","null","null","null","null","null",47,"2","Curveball",2,5,2,5,5,2,2,5,"Infield shift","Strategic"
"CU","2019-07-14","78.9",-2.08170861740223,6.71205472659367,"Justin Verlander",425783,434378,"null","swinging_strike",,,,,14,"null","R","L","R","TEX","HOU","S","null","null",0,0,2019,0.656596375568769,-1.11747409465474,0.39549169282328,1.3272357801889,"null","null","null",2,5,"Bot","null","null",,,"455139",,"190714_210649",4.13955008662596,-114.734747289022,-2.80172205668149,4.78714185694775,22.6400201262105,-41.4340077293474,3.29,1.55,"null","null","null",77.5,"2763",5.5,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.9963340673967,"null","null","null","null","null","null","null",47,"1","Curveball",2,5,2,5,5,2,2,5,"Infield shift","Strategic"
"SL","2019-07-14","87.2",-1.89817815172793,6.65050141658313,"Justin Verlander",543148,434378,"strikeout","swinging_strike",,,,,14,"Tim Federowicz strikes out swinging.  ","R","R","R","TEX","HOU","S",2,"null",1,2,2019,0.445001124553505,0.190606742449391,1.08601746496369,1.28518213126457,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190714_210612",6.20683244907689,-126.633676021088,-6.99994034490732,3.37317010072798,26.7639450238121,-28.9390982147367,3.36,1.55,"null","null","null",86.1,"2420",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6961674662727,"null","null","0.00",1,0,0,"null",46,"5","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"CU","2019-07-14","79.2",-1.98239474384137,6.76148595976253,"Justin Verlander",543148,434378,"null","foul",,,,,8,"null","R","R","R","TEX","HOU","S","null","null",1,2,2019,0.638018113204453,-1.11898604157156,0.00353596048602752,1.98584814539496,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190714_210530",3.13008747163469,-115.116338406138,-1.59724934996406,4.89981859138288,21.4152001713685,-41.7574179394095,3.36,1.55,"null","null","null",77.8,"2848",5.4,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",55.1317433316934,"null","null","null","null","null","null","null",46,"4","Curveball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","94.5",-2.06074862096999,6.718314830208,"Justin Verlander",543148,434378,"null","foul",,,,,12,"null","R","R","R","TEX","HOU","S","null","null",1,1,2019,-1.02981262954683,1.60660907132601,0.871385689627034,2.58785646097351,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190714_210506",9.7774054044016,-136.935239554252,-8.44753921774537,-14.9126218265108,30.2745525569358,-10.6517349920984,3.36,1.55,"210","null","null",93.4,"2544",5.9,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6003604640768,"null","null","null","null","null","null","null",46,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","93.8",-1.99361172799877,6.72461114561829,"Justin Verlander",543148,434378,"null","called_strike",,,,,8,"null","R","R","R","TEX","HOU","S","null","null",1,0,2019,-1.11177244413368,1.60809400321019,0.00000612275580156109,1.60938906883275,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190714_210447",7.45721248592424,-135.847729095014,-10.718533716613,-15.2017861260039,33.0243456861715,-10.4723839508181,3.3,1.51,"null","null","null",92.1,"2560",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.7107379090958,"null","null","null","null","null","null","null",46,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","92.5",-2.04286820594988,6.71912307263597,"Justin Verlander",543148,434378,"null","ball",,,,,12,"null","R","R","R","TEX","HOU","B","null","null",0,0,2019,-1.12782311566042,1.71130640331708,0.563046770961622,3.65565947380321,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190714_210432",8.94720198280181,-134.190352654894,-5.5228573985105,-15.3787097211511,31.1639549765185,-10.969143757387,3.49,1.55,"null","null","null",91.2,"2523",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6842813106413,"null","null","null","null","null","null","null",46,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2019-07-14","92.8",-2.19422602253797,6.78685870417273,"Justin Verlander",608597,434378,"field_out","hit_into_play",,,,,9,"Ronald Guzman pops out to third baseman Alex Bregman in foul territory.  ","R","L","R","TEX","HOU","X",5,"popup",0,0,2019,-1.16509762459991,1.43254352047694,0.496257283471174,1.63611186537017,"null","null","null",0,5,"Bot","95.08","186.97",,,"455139",,"190714_210348",9.24883356276748,-134.403383322,-10.2558127735065,-15.8709928235253,29.4786142470224,-13.1501548403385,3.53,1.71,"null","80.0","69.0",91.5,"2501",5.8,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6930429431014,"0.002","0.000","0.00",1,0,0,3,45,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"SL","2019-07-14","88.7",-1.89500812257497,6.75684219688282,"Justin Verlander",452678,434378,"strikeout","swinging_strike",,,,,6,"Asdrubal Cabrera strikes out swinging.  ","R","L","R","TEX","HOU","S",2,"null",2,2,2019,0.286458344376249,0.321859637316684,0.627047887461931,2.10228285674248,"null","null","null",2,4,"Bot","null","null",,,"455139",,"190714_204513",5.50954612598556,-128.803751077377,-5.85105254041123,1.89337895826982,28.3294799282339,-27.6600623453377,3.32,1.51,"null","null","null",87.4,"2506",5.7,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.7849900915217,"null","null","0.00",1,0,0,"null",39,"5","Slider",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"SL","2019-07-14","87.8",-1.95994165443807,6.7191106245375,"Justin Verlander",452678,434378,"null","called_strike",,,,,5,"null","R","L","R","TEX","HOU","S","null","null",2,1,2019,0.618264390784367,0.281377443313973,-0.0686699440152221,2.16403683583426,"null","null","null",2,4,"Bot","null","null",,,"455139",,"190714_204453",3.29158504921552,-127.648467046513,-5.40964362917826,5.94241923135877,26.8343176469332,-28.2621364575728,3.37,1.6,"null","null","null",87,"2472",5.9,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.6351118785744,"null","null","null","null","null","null","null",39,"4","Slider",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2019-07-14","95.1",-2.11875262089237,6.67467144598749,"Justin Verlander",452678,434378,"null","called_strike",,,,,1,"null","R","L","R","TEX","HOU","S","null","null",2,0,2019,-0.789992058433327,1.48611700678143,-0.606238669548927,3.1403679001738,"null","null","null",2,4,"Bot","null","null",,,"455139",,"190714_204433",5.76195693157996,-138.351852848871,-6.98206935220736,-11.4702147655041,30.7262385760457,-11.6602691125592,3.4,1.56,"null","null","null",95.4,"2423",6.5,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.0231584766308,"null","null","null","null","null","null","null",39,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2019-07-14","94.8",-2.15924651963137,6.63413292281183,"Justin Verlander",452678,434378,"null","ball",,,,,11,"null","R","L","R","TEX","HOU","B","null","null",1,0,2019,-1.015405820435,1.41618387881593,-1.5165623210502,3.58370033855542,"null","null","null",2,4,"Bot","null","null",,,"455139",,"190714_204410",3.9660604878744,-138.0666229678,-5.54621594311651,-13.9121168169349,28.2161865716123,-12.9608168830694,3.39,1.6,"null","null","null",95.5,"2437",6.4,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.0642732237514,"null","null","null","null","null","null","null",39,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2019-07-14","95.8",-1.99831833812191,6.64099919580164,"Justin Verlander",452678,434378,"null","ball",,,,,1,"null","R","L","R","TEX","HOU","B","null","null",0,0,2019,-1.01256584060547,1.43569061757414,-0.808282070163355,3.4873158794363,"null","null","null",2,4,"Bot","null","null",,,"455139",,"190714_204337",5.45584470342284,-139.444749118718,-6.06832894161987,-14.4614285891066,27.0439883485197,-12.1722776615943,3.46,1.66,"null","null","null",96.7,"2452",6.5,566813,434378,"455139","493329","514888","608324","664702","488726","545350","502210",54.0189534068859,"null","null","null","null","null","null","null",39,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
